Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.01    0.00  674268/1348536     std::_Iter_base<__gnu_cxx::__normal_iterator<node* const*, std::vector<node*, std::allocator<node*> > >, true>::_S_base(__gnu_cxx::__normal_iterator<node* const*, std::vector<node*, std::allocator<node*> > >) [606]
[557]    0.0    0.01    0.00 1348536         __gnu_cxx::__normal_iterator<node* const*, std::vector<node*, std::allocator<node*> > >::base() const [557]
-----------------------------------------------
                0.01    0.00 1248192/1248192     void std::push_heap<__gnu_cxx::__normal_iterator<node**, std::vector<node*, std::allocator<node*> > >, find_actions_forward_astar(int, std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >&, std::vector<action, std::allocator<action> >&)::{lambda(node const*, node const*)#1}>(__gnu_cxx::__normal_iterator<node**, std::vector<node*, std::allocator<node*> > >, find_actions_forward_astar(int, std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >&, std::vector<action, std::allocator<action> >&)::{lambda(node const*, node const*)#1}, find_actions_forward_astar(int, std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >&, std::vector<action, std::allocator<action> >&)::{lambda(node const*, node const*)#1}) [23]
[558]    0.0    0.01    0.00 1248192         __gnu_cxx::__ops::_Iter_comp_val<find_actions_forward_astar(int, std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >&, std::vector<action, std::allocator<action> >&)::{lambda(node const*, node const*)#1}> __gnu_cxx::__ops::__iter_comp_val<find_actions_forward_astar(int, std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >&, std::vector<action, std::allocator<action> >&)::{lambda(node const*, node const*)#1}>(__gnu_cxx::__ops::_Iter_comp_val) [558]
                0.00    0.00 1248192/1585325     __gnu_cxx::__ops::_Iter_comp_val<find_actions_forward_astar(int, std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >&, std::vector<action, std::allocator<action> >&)::{lambda(node const*, node const*)#1}>::_Iter_comp_val({lambda(node const*, node const*)#1}) [885]
-----------------------------------------------
                0.00    0.00  300436/1201744     std::_Rb_tree<std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >, std::_Identity<std::set<int, std::less<int>, std::allocator<int> > >, std::less<std::set<int, std::less<int>, std::allocator<int> > >, std::allocator<std::set<int, std::less<int>, std::allocator<int> > > >::_M_destroy_node(std::_Rb_tree_node<std::set<int, std::less<int>, std::allocator<int> > >*) [348]
                0.00    0.00  300436/1201744     std::_Rb_tree<std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >, std::_Identity<std::set<int, std::less<int>, std::allocator<int> > >, std::less<std::set<int, std::less<int>, std::allocator<int> > >, std::allocator<std::set<int, std::less<int>, std::allocator<int> > > >::_M_put_node(std::_Rb_tree_node<std::set<int, std::less<int>, std::allocator<int> > >*) [433]
                0.00    0.00  300436/1201744     std::_Rb_tree<std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >, std::_Identity<std::set<int, std::less<int>, std::allocator<int> > >, std::less<std::set<int, std::less<int>, std::allocator<int> > >, std::allocator<std::set<int, std::less<int>, std::allocator<int> > > >::_M_get_node() [626]
                0.00    0.00  300436/1201744     void std::_Rb_tree<std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >, std::_Identity<std::set<int, std::less<int>, std::allocator<int> > >, std::less<std::set<int, std::less<int>, std::allocator<int> > >, std::allocator<std::set<int, std::less<int>, std::allocator<int> > > >::_M_construct_node<std::set<int, std::less<int>, std::allocator<int> > const&>(std::_Rb_tree_node<std::set<int, std::less<int>, std::allocator<int> > >*, std::set<int, std::less<int>, std::allocator<int> > const&) [156]
[559]    0.0    0.01    0.00 1201744         std::_Rb_tree<std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >, std::_Identity<std::set<int, std::less<int>, std::allocator<int> > >, std::less<std::set<int, std::less<int>, std::allocator<int> > >, std::allocator<std::set<int, std::less<int>, std::allocator<int> > > >::_M_get_Node_allocator() [559]
-----------------------------------------------
                0.00    0.00  337134/1011402     std::vector<node*, std::allocator<node*> >::front() const [538]
                0.00    0.00  337134/1011402     std::vector<node*, std::allocator<node*> >::vector(std::vector<node*, std::allocator<node*> > const&) [218]
                0.00    0.00  337134/1011402     std::vector<node*, std::allocator<node*> >::empty() const [462]
[560]    0.0    0.01    0.00 1011402         std::vector<node*, std::allocator<node*> >::begin() const [560]
                0.00    0.00 1011402/1685670     __gnu_cxx::__normal_iterator<node* const*, std::vector<node*, std::allocator<node*> > >::__normal_iterator(node* const* const&) [879]
-----------------------------------------------
                0.01    0.00  337157/337157      void std::_Destroy<node**>(node**, node**) [562]
[561]    0.0    0.01    0.00  337157         void std::_Destroy_aux<true>::__destroy<node**>(node**, node**) [561]
-----------------------------------------------
                0.00    0.01  337157/337157      void std::_Destroy<node**, node*>(node**, node**, std::allocator<node*>&) [501]
[562]    0.0    0.00    0.01  337157         void std::_Destroy<node**>(node**, node**) [562]
                0.01    0.00  337157/337157      void std::_Destroy_aux<true>::__destroy<node**>(node**, node**) [561]
-----------------------------------------------
                0.01    0.00  337155/337155      std::allocator_traits<std::allocator<node*> >::allocate(std::allocator<node*>&, unsigned long) [565]
[563]    0.0    0.01    0.00  337155         __gnu_cxx::new_allocator<node*>::allocate(unsigned long, void const*) [563]
                0.00    0.00  337155/337197      __gnu_cxx::new_allocator<node*>::max_size() const [900]
-----------------------------------------------
                0.00    0.00      21/337155      void std::vector<node*, std::allocator<node*> >::_M_emplace_back_aux<node* const&>(node* const&) [542]
                0.00    0.01  337134/337155      std::_Vector_base<node*, std::allocator<node*> >::_M_create_storage(unsigned long) [590]
[564]    0.0    0.00    0.01  337155         std::_Vector_base<node*, std::allocator<node*> >::_M_allocate(unsigned long) [564]
                0.00    0.01  337155/337155      std::allocator_traits<std::allocator<node*> >::allocate(std::allocator<node*>&, unsigned long) [565]
-----------------------------------------------
                0.00    0.01  337155/337155      std::_Vector_base<node*, std::allocator<node*> >::_M_allocate(unsigned long) [564]
[565]    0.0    0.00    0.01  337155         std::allocator_traits<std::allocator<node*> >::allocate(std::allocator<node*>&, unsigned long) [565]
                0.01    0.00  337155/337155      __gnu_cxx::new_allocator<node*>::allocate(unsigned long, void const*) [563]
-----------------------------------------------
                0.01    0.00  337134/337134      void std::allocator_traits<std::allocator<node*> >::destroy<node*>(std::allocator<node*>&, node**) [570]
[566]    0.0    0.01    0.00  337134         void __gnu_cxx::new_allocator<node*>::destroy<node*>(node**) [566]
-----------------------------------------------
                0.01    0.00  337134/337134      std::vector<node*, std::allocator<node*> >::vector(std::vector<node*, std::allocator<node*> > const&) [218]
[567]    0.0    0.01    0.00  337134         __gnu_cxx::__alloc_traits<std::allocator<node*> >::_S_select_on_copy(std::allocator<node*> const&) [567]
                0.00    0.00  337134/337134      std::allocator_traits<std::allocator<node*> >::select_on_container_copy_construction(std::allocator<node*> const&) [910]
-----------------------------------------------
                0.00    0.00       1/337134      void std::make_heap<__gnu_cxx::__normal_iterator<node**, std::vector<node*, std::allocator<node*> > >, find_actions_forward_astar(int, std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >&, std::vector<action, std::allocator<action> >&)::{lambda(node const*, node const*)#1}>(__gnu_cxx::__normal_iterator<node**, std::vector<node*, std::allocator<node*> > >, find_actions_forward_astar(int, std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >&, std::vector<action, std::allocator<action> >&)::{lambda(node const*, node const*)#1}, find_actions_forward_astar(int, std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >&, std::vector<action, std::allocator<action> >&)::{lambda(node const*, node const*)#1}) [761]
                0.01    0.00  337133/337134      void std::pop_heap<__gnu_cxx::__normal_iterator<node**, std::vector<node*, std::allocator<node*> > >, find_actions_forward_astar(int, std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >&, std::vector<action, std::allocator<action> >&)::{lambda(node const*, node const*)#1}>(__gnu_cxx::__normal_iterator<node**, std::vector<node*, std::allocator<node*> > >, find_actions_forward_astar(int, std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >&, std::vector<action, std::allocator<action> >&)::{lambda(node const*, node const*)#1}, find_actions_forward_astar(int, std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >&, std::vector<action, std::allocator<action> >&)::{lambda(node const*, node const*)#1}) [9]
[568]    0.0    0.01    0.00  337134         __gnu_cxx::__ops::_Iter_comp_iter<find_actions_forward_astar(int, std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >&, std::vector<action, std::allocator<action> >&)::{lambda(node const*, node const*)#1}> __gnu_cxx::__ops::__iter_comp_iter<find_actions_forward_astar(int, std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >&, std::vector<action, std::allocator<action> >&)::{lambda(node const*, node const*)#1}>(__gnu_cxx::__ops::_Iter_comp_iter) [568]
                0.00    0.00  337134/337134      __gnu_cxx::__ops::_Iter_comp_iter<find_actions_forward_astar(int, std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >&, std::vector<action, std::allocator<action> >&)::{lambda(node const*, node const*)#1}>::_Iter_comp_iter({lambda(node const*, node const*)#1}) [908]
-----------------------------------------------
                0.01    0.00  337134/337134      std::vector<node*, std::allocator<node*> >::front() const [538]
[569]    0.0    0.01    0.00  337134         __gnu_cxx::__normal_iterator<node* const*, std::vector<node*, std::allocator<node*> > >::operator*() const [569]
-----------------------------------------------
                0.00    0.01  337134/337134      std::vector<node*, std::allocator<node*> >::pop_back() [502]
[570]    0.0    0.00    0.01  337134         void std::allocator_traits<std::allocator<node*> >::destroy<node*>(std::allocator<node*>&, node**) [570]
                0.01    0.00  337134/337134      void __gnu_cxx::new_allocator<node*>::destroy<node*>(node**) [566]
-----------------------------------------------
                0.01    0.00  337133/337133      void std::pop_heap<__gnu_cxx::__normal_iterator<node**, std::vector<node*, std::allocator<node*> > >, find_actions_forward_astar(int, std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >&, std::vector<action, std::allocator<action> >&)::{lambda(node const*, node const*)#1}>(__gnu_cxx::__normal_iterator<node**, std::vector<node*, std::allocator<node*> > >, find_actions_forward_astar(int, std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >&, std::vector<action, std::allocator<action> >&)::{lambda(node const*, node const*)#1}, find_actions_forward_astar(int, std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >&, std::vector<action, std::allocator<action> >&)::{lambda(node const*, node const*)#1}) [9]
[571]    0.0    0.01    0.00  337133         __gnu_cxx::__normal_iterator<node**, std::vector<node*, std::allocator<node*> > >::operator--() [571]
-----------------------------------------------
                0.00    0.00       4/90          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::begin() [634]
                0.00    0.00       5/90          std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_insert_<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> const&, std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> const&, std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_Alloc_node&) [592]
                0.00    0.00       5/90          std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >::_M_const_cast() const [633]
                0.00    0.00       5/90          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [465]
                0.00    0.00      33/90          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >*, std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [202]
                0.00    0.00      38/90          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::end() [623]
[572]    0.0    0.01    0.00      90         std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [572]
-----------------------------------------------
                0.01    0.00       2/4           std::_Deque_base<action, std::allocator<action> >::_Deque_impl::_Deque_impl() [613]
                0.01    0.00       2/4           std::_Deque_base<action, std::allocator<action> >::_Deque_impl::_Deque_impl(std::allocator<action>&&) [612]
[573]    0.0    0.01    0.00       4         std::_Deque_iterator<action, action&, action*>::_Deque_iterator() [573]
-----------------------------------------------
                0.00    0.00       1/4           std::_Rb_tree<char, std::pair<char const, planner_type>, std::_Select1st<std::pair<char const, planner_type> >, std::less<char>, std::allocator<std::pair<char const, planner_type> > >::~_Rb_tree() [360]
                0.00    0.00       1/4           std::_Rb_tree<char, std::pair<char const, planner_type>, std::_Select1st<std::pair<char const, planner_type> >, std::less<char>, std::allocator<std::pair<char const, planner_type> > >::lower_bound(char const&) [629]
                0.01    0.00       2/4           std::_Rb_tree<char, std::pair<char const, planner_type>, std::_Select1st<std::pair<char const, planner_type> >, std::less<char>, std::allocator<std::pair<char const, planner_type> > >::_M_get_insert_unique_pos(char const&) [611]
[574]    0.0    0.01    0.00       4         std::_Rb_tree<char, std::pair<char const, planner_type>, std::_Select1st<std::pair<char const, planner_type> >, std::less<char>, std::allocator<std::pair<char const, planner_type> > >::_M_begin() [574]
-----------------------------------------------
                0.01    0.00       1/1           std::allocator<std::_Rb_tree_node<std::set<int, std::less<int>, std::allocator<int> > > >::~allocator() [576]
[575]    0.0    0.01    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::set<int, std::less<int>, std::allocator<int> > > >::~new_allocator() [575]
-----------------------------------------------
                0.00    0.01       1/1           std::_Rb_tree<std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >, std::_Identity<std::set<int, std::less<int>, std::allocator<int> > >, std::less<std::set<int, std::less<int>, std::allocator<int> > >, std::allocator<std::set<int, std::less<int>, std::allocator<int> > > >::_Rb_tree_impl<std::less<std::set<int, std::less<int>, std::allocator<int> > >, true>::~_Rb_tree_impl() [577]
[576]    0.0    0.00    0.01       1         std::allocator<std::_Rb_tree_node<std::set<int, std::less<int>, std::allocator<int> > > >::~allocator() [576]
                0.01    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::set<int, std::less<int>, std::allocator<int> > > >::~new_allocator() [575]
-----------------------------------------------
                0.00    0.01       1/1           std::_Rb_tree<std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >, std::_Identity<std::set<int, std::less<int>, std::allocator<int> > >, std::less<std::set<int, std::less<int>, std::allocator<int> > >, std::allocator<std::set<int, std::less<int>, std::allocator<int> > > >::~_Rb_tree() [254]
[577]    0.0    0.00    0.01       1         std::_Rb_tree<std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >, std::_Identity<std::set<int, std::less<int>, std::allocator<int> > >, std::less<std::set<int, std::less<int>, std::allocator<int> > >, std::allocator<std::set<int, std::less<int>, std::allocator<int> > > >::_Rb_tree_impl<std::less<std::set<int, std::less<int>, std::allocator<int> > >, true>::~_Rb_tree_impl() [577]
                0.00    0.01       1/1           std::allocator<std::_Rb_tree_node<std::set<int, std::less<int>, std::allocator<int> > > >::~allocator() [576]
-----------------------------------------------
                0.01    0.00       1/1           std::_Deque_base<action, std::allocator<action> >::_Deque_impl::_M_swap_data(std::_Deque_base<action, std::allocator<action> >::_Deque_impl&) [543]
[578]    0.0    0.01    0.00       1         void std::swap<action**>(action**&, action**&) [578]
                0.00    0.00       3/3           std::remove_reference<action**&>::type&& std::move<action**&>(action**&) [1634]
-----------------------------------------------
                                                 <spontaneous>
[579]    0.0    0.01    0.00                 find_actions_forward_bfs(int, std::set<int, std::less<int>, std::allocator<int> >, std::set<int, std::less<int>, std::allocator<int> >&, std::vector<action, std::allocator<action> >&) [579]
-----------------------------------------------
                                                 <spontaneous>
[580]    0.0    0.01    0.00                 std::__detail::_ScannerBase::_M_is_awk() const [580]
-----------------------------------------------
                                                 <spontaneous>
[581]    0.0    0.01    0.00                 std::_Deque_iterator<node*, node*&, node**> std::__uninitialized_copy<true>::__uninit_copy<std::_Deque_iterator<node*, node* const&, node* const*>, std::_Deque_iterator<node*, node*&, node**> >(std::_Deque_iterator<node*, node* const&, node* const*>, std::_Deque_iterator<node*, node* const&, node* const*>, std::_Deque_iterator<node*, node*&, node**>) [581]
-----------------------------------------------
                                                 <spontaneous>
[582]    0.0    0.01    0.00                 std::deque<node*, std::allocator<node*> >::_M_pop_front_aux() [582]
-----------------------------------------------
                                                 <spontaneous>
[583]    0.0    0.01    0.00                 std::stack<std::set<int, std::less<int>, std::allocator<int> >, std::deque<std::set<int, std::less<int>, std::allocator<int> >, std::allocator<std::set<int, std::less<int>, std::allocator<int> > > > >::~stack() [583]
-----------------------------------------------
                                                 <spontaneous>
[584]    0.0    0.01    0.00                 std::_Rb_tree_iterator<std::pair<int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > std::_Rb_tree<int, std::pair<int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<int>, std::allocator<std::pair<int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<int&&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<int const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::piecewise_construct_t const&, std::tuple<int&&>&&, std::tuple<>&&) [584]
-----------------------------------------------
                                                 <spontaneous>
[585]    0.0    0.01    0.00                 std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Reuse_or_alloc_node::_M_extract() [585]
-----------------------------------------------
                                                 <spontaneous>
[586]    0.0    0.01    0.00                 int** std::__copy_move_backward_a<false, int**, int**>(int**, int**, int**) [586]
-----------------------------------------------
                                                 <spontaneous>
[587]    0.0    0.01    0.00                 int** std::__copy_move_backward_a2<false, int**, int**>(int**, int**, int**) [587]
-----------------------------------------------
                                                 <spontaneous>
[588]    0.0    0.01    0.00                 std::__lg(long) [588]
-----------------------------------------------
                                                 <spontaneous>
[589]    0.0    0.01    0.00                 bool std::operator==<node*, node*&, node**>(std::_Deque_iterator<node*, node*&, node**> const&, std::_Deque_iterator<node*, node*&, node**> const&) [589]
-----------------------------------------------
                0.00    0.01  337134/337134      std::_Vector_base<node*, std::allocator<node*> >::_Vector_base(unsigned long, std::allocator<node*> const&) [476]
[590]    0.0    0.00    0.01  337134         std::_Vector_base<node*, std::allocator<node*> >::_M_create_storage(unsigned long) [590]
                0.00    0.01  337134/337155      std::_Vector_base<node*, std::allocator<node*> >::_M_allocate(unsigned long) [564]
-----------------------------------------------
                0.01    0.00 1248192/1248192     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::operator=(std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >&&) [221]
[591]    0.0    0.01    0.00 1248192         void std::__alloc_on_move<std::allocator<std::_Rb_tree_node<int> > >(std::allocator<std::_Rb_tree_node<int> >&, std::allocator<std::_Rb_tree_node<int> >&) [591]
                0.00    0.00 1248192/1248192     void std::__do_alloc_on_move<std::allocator<std::_Rb_tree_node<int> > >(std::allocator<std::_Rb_tree_node<int> >&, std::allocator<std::_Rb_tree_node<int> >&, std::integral_constant<bool, true>) [619]
-----------------------------------------------
                0.00    0.01       5/5           std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_insert_unique_<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> const&, std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_Alloc_node>(std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> const&, std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_Alloc_node&) [419]
[592]    0.0    0.00    0.01       5         std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_insert_<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> const&, std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> const&, std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_Alloc_node&) [592]
                0.00    0.01       4/10          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_S_key(std::_Rb_tree_node_base const*) [507]
